"module name","licenses","repository","licenseUrl","parents"
"is-retry-allowed@1.1.0","MIT","https://github.com/floatdrop/is-retry-allowed","https://github.com/floatdrop/is-retry-allowed/raw/master/license","zoonavigator-web"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream","https://github.com/sindresorhus/is-stream/raw/master/license","zoonavigator-web"
"is-svg@2.1.0","MIT","https://github.com/sindresorhus/is-svg","https://github.com/sindresorhus/is-svg/raw/master/license","zoonavigator-web"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray","https://github.com/hughsk/is-typedarray/raw/master/LICENSE.md","zoonavigator-web"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8","https://github.com/wayfind/is-utf8/raw/master/LICENSE","zoonavigator-web"
"isarray@0.0.1","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray","has-binary:zoonavigator-web"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray","zoonavigator-web"
"isbinaryfile@3.0.2","MIT","https://github.com/gjtorikian/isBinaryFile","https://github.com/gjtorikian/isBinaryFile/raw/master/LICENSE.txt","zoonavigator-web"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe","https://github.com/isaacs/isexe/raw/master/LICENSE","zoonavigator-web"
"isobject@2.1.0","MIT","https://github.com/jonschlinkert/isobject","https://github.com/jonschlinkert/isobject/raw/master/LICENSE","zoonavigator-web"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream","https://github.com/rvagg/isstream/raw/master/LICENSE.md","zoonavigator-web"
"istanbul-api@1.1.7","BSD-3-Clause","https://github.com/istanbuljs/istanbul-api","https://github.com/istanbuljs/istanbul-api/raw/master/LICENSE","zoonavigator-web"
"istanbul-instrumenter-loader@2.0.0","MIT","https://github.com/deepsweet/istanbul-instrumenter-loader","https://github.com/deepsweet/istanbul-instrumenter-loader/raw/master/license.md","zoonavigator-web"
"istanbul-lib-coverage@1.0.2","BSD-3-Clause","https://github.com/istanbuljs/istanbul-lib-coverage","https://github.com/istanbuljs/istanbul-lib-coverage/raw/master/LICENSE","zoonavigator-web"
"istanbul-lib-hook@1.0.5","BSD-3-Clause","https://github.com/istanbuljs/istanbul-lib-hook","https://github.com/istanbuljs/istanbul-lib-hook/raw/master/LICENSE","zoonavigator-web"
"istanbul-lib-instrument@1.7.0","BSD-3-Clause","https://github.com/istanbuljs/istanbul-lib-instrument","https://github.com/istanbuljs/istanbul-lib-instrument/raw/master/LICENSE","zoonavigator-web"
"istanbul-lib-report@1.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbul-lib-report","https://github.com/istanbuljs/istanbul-lib-report/raw/master/LICENSE","zoonavigator-web"
"istanbul-lib-source-maps@1.1.1","BSD-3-Clause","https://github.com/istanbuljs/istanbul-lib-source-maps","https://github.com/istanbuljs/istanbul-lib-source-maps/raw/master/LICENSE","zoonavigator-web"
"istanbul-reports@1.0.2","BSD-3-Clause","https://github.com/istanbuljs/istanbul-reports","https://github.com/istanbuljs/istanbul-reports/raw/master/LICENSE","zoonavigator-web"
"jasmine-core@2.5.2","MIT","https://github.com/jasmine/jasmine","https://github.com/jasmine/jasmine/raw/master/MIT.LICENSE","zoonavigator-web"
"jasmine-spec-reporter@3.2.0","Apache-2.0","https://github.com/bcaudan/jasmine-spec-reporter","https://github.com/bcaudan/jasmine-spec-reporter/raw/master/LICENSE","zoonavigator-web"
"jasmine@2.5.3","MIT","https://github.com/jasmine/jasmine-npm","https://github.com/jasmine/jasmine-npm/raw/master/MIT.LICENSE","zoonavigator-web"
"jasminewd2@2.0.0","MIT","https://github.com/angular/jasminewd","https://github.com/angular/jasminewd/raw/master/LICENSE","zoonavigator-web"
"jodid25519@1.0.2","MIT","https://github.com/meganz/jodid25519","https://github.com/meganz/jodid25519/raw/master/LICENSE","zoonavigator-web"
"js-base64@2.1.9","BSD","https://github.com/dankogai/js-base64","https://github.com/dankogai/js-base64/raw/master/LICENSE.md","zoonavigator-web"
"js-tokens@3.0.1","MIT","https://github.com/lydell/js-tokens","https://github.com/lydell/js-tokens/raw/master/LICENSE","zoonavigator-web"
"js-yaml@3.7.0","MIT","https://github.com/nodeca/js-yaml","https://github.com/nodeca/js-yaml/raw/master/LICENSE","zoonavigator-web"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn","https://github.com/andyperlitch/jsbn/raw/master/LICENSE","zoonavigator-web"
"jsesc@0.5.0","MIT","https://github.com/mathiasbynens/jsesc","http://mths.be/mit","zoonavigator-web"
"jsesc@1.3.0","MIT","https://github.com/mathiasbynens/jsesc","https://github.com/mathiasbynens/jsesc/raw/master/LICENSE-MIT.txt","babel-generator:zoonavigator-web"
"json-loader@0.5.4","MIT","https://github.com/webpack/json-loader","https://github.com/webpack/json-loader","zoonavigator-web"
"json-schema@0.2.3","AFLv2.1,BSD","https://github.com/kriszyp/json-schema","http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L43,http://trac.dojotoolkit.org/browser/dojo/trunk/LICENSE#L13","zoonavigator-web"
"json-stable-stringify@1.0.1","MIT","https://github.com/substack/json-stable-stringify","https://github.com/substack/json-stable-stringify/raw/master/LICENSE","zoonavigator-web"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe","https://github.com/isaacs/json-stringify-safe/raw/master/LICENSE","zoonavigator-web"
"json3@3.3.2","MIT","https://github.com/bestiejs/json3","http://kit.mit-license.org/","zoonavigator-web"
"json5@0.5.1","MIT","https://github.com/aseemk/json5","https://github.com/aseemk/json5/raw/master/LICENSE.md","zoonavigator-web"
"jsonfile@2.4.0","MIT","https://github.com/jprichardson/node-jsonfile","https://github.com/jprichardson/node-jsonfile/raw/master/LICENSE","zoonavigator-web"
"jsonify@0.0.0","Public Domain","https://github.com/substack/jsonify","https://github.com/substack/jsonify","zoonavigator-web"
"jsprim@1.4.0","MIT","https://github.com/joyent/node-jsprim","https://github.com/joyent/node-jsprim/raw/master/LICENSE","zoonavigator-web"
"karma-chrome-launcher@2.0.0","MIT","https://github.com/karma-runner/karma-chrome-launcher","https://github.com/karma-runner/karma-chrome-launcher/raw/master/LICENSE","zoonavigator-web"
"karma-cli@1.0.1","MIT","https://github.com/karma-runner/karma-cli","https://github.com/karma-runner/karma-cli/raw/master/LICENSE","zoonavigator-web"
"karma-coverage-istanbul-reporter@0.2.3","MIT","https://github.com/mattlewis92/karma-coverage-istanbul-reporter","https://github.com/mattlewis92/karma-coverage-istanbul-reporter/raw/master/LICENSE","zoonavigator-web"
"karma-jasmine-html-reporter@0.2.2","MIT","https://github.com/taras42/karma-jasmine-html-reporter","https://github.com/taras42/karma-jasmine-html-reporter/raw/master/LICENSE","zoonavigator-web"
"karma-jasmine@1.1.0","MIT","https://github.com/karma-runner/karma-jasmine","https://github.com/karma-runner/karma-jasmine/raw/master/LICENSE","zoonavigator-web"
"karma-sourcemap-loader@0.3.7","MIT","https://github.com/demerzel3/karma-sourcemap-loader","https://github.com/demerzel3/karma-sourcemap-loader/raw/master/LICENSE","zoonavigator-web"
"karma-webpack@2.0.3","MIT","https://github.com/webpack/karma-webpack","https://github.com/webpack/karma-webpack/raw/master/LICENSE","zoonavigator-web"
"karma@1.4.1","MIT","https://github.com/karma-runner/karma","https://github.com/karma-runner/karma/raw/master/LICENSE","zoonavigator-web"
"kind-of@3.1.0","MIT","https://github.com/jonschlinkert/kind-of","https://github.com/jonschlinkert/kind-of/raw/master/LICENSE","zoonavigator-web"
"latest-version@3.1.0","MIT","https://github.com/sindresorhus/latest-version","https://github.com/sindresorhus/latest-version/raw/master/license","zoonavigator-web"
"lazy-cache@1.0.4","MIT","https://github.com/jonschlinkert/lazy-cache","https://github.com/jonschlinkert/lazy-cache/raw/master/LICENSE","zoonavigator-web"
"lazy-req@2.0.0","MIT","https://github.com/sindresorhus/lazy-req","https://github.com/sindresorhus/lazy-req/raw/master/license","zoonavigator-web"
"lcid@1.0.0","MIT","https://github.com/sindresorhus/lcid","https://github.com/sindresorhus/lcid/raw/master/license","zoonavigator-web"
"less-loader@2.2.3","MIT","https://github.com/webpack/less-loader","http://www.opensource.org/licenses/mit-license.php","zoonavigator-web"
"less@2.7.2","Apache-2.0","https://github.com/less/less.js","https://github.com/less/less.js/raw/master/LICENSE","zoonavigator-web"
"load-json-file@1.1.0","MIT","https://github.com/sindresorhus/load-json-file","https://github.com/sindresorhus/load-json-file/raw/master/license","zoonavigator-web"
"loader-runner@2.3.0","MIT","https://github.com/webpack/loader-runner","https://github.com/webpack/loader-runner","zoonavigator-web"
"loader-utils@0.2.17","MIT","https://github.com/webpack/loader-utils","https://github.com/webpack/loader-utils/raw/master/LICENSE","html-webpack-plugin:zoonavigator-web"
"loader-utils@1.1.0","MIT","https://github.com/webpack/loader-utils","https://github.com/webpack/loader-utils/raw/master/LICENSE","zoonavigator-web"
"lodash.assign@4.2.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","zoonavigator-web"
"lodash.camelcase@4.3.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","zoonavigator-web"
"lodash.clonedeep@4.5.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","zoonavigator-web"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","zoonavigator-web"
"lodash.mergewith@4.6.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","zoonavigator-web"
"lodash.uniq@4.5.0","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","zoonavigator-web"
"lodash@3.10.1","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","karma:zoonavigator-web"
"lodash@4.16.6","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","globule:zoonavigator-web"
"lodash@4.17.4","MIT","https://github.com/lodash/lodash","https://github.com/lodash/lodash/raw/master/LICENSE","zoonavigator-web"
"log4js@0.6.38","Apache-2.0","https://github.com/nomiddlename/log4js-node","https://github.com/nomiddlename/log4js-node/raw/master/LICENSE","zoonavigator-web"
"longest@1.0.1","MIT","https://github.com/jonschlinkert/longest","https://github.com/jonschlinkert/longest/blob/master/LICENSE","zoonavigator-web"
"loose-envify@1.3.1","MIT","https://github.com/zertosh/loose-envify","https://github.com/zertosh/loose-envify/raw/master/LICENSE","zoonavigator-web"
"loud-rejection@1.6.0","MIT","https://github.com/sindresorhus/loud-rejection","https://github.com/sindresorhus/loud-rejection/raw/master/license","zoonavigator-web"
"lower-case@1.1.4","MIT","https://github.com/blakeembrey/lower-case","https://github.com/blakeembrey/lower-case/raw/master/LICENSE","zoonavigator-web"
"lowercase-keys@1.0.0","MIT","https://github.com/sindresorhus/lowercase-keys","https://github.com/sindresorhus/lowercase-keys","zoonavigator-web"
"lru-cache@2.2.4","MIT","https://github.com/isaacs/node-lru-cache","http://github.com/isaacs/node-lru-cache/raw/master/LICENSE","useragent:zoonavigator-web"
"lru-cache@4.0.2","ISC","https://github.com/isaacs/node-lru-cache","https://github.com/isaacs/node-lru-cache/raw/master/LICENSE","zoonavigator-web"
"macaddress@0.2.8","MIT","https://github.com/scravy/node-macaddress","https://github.com/scravy/node-macaddress","zoonavigator-web"
"magic-string@0.19.0","MIT","https://github.com/rich-harris/magic-string","https://github.com/rich-harris/magic-string","zoonavigator-web"
"make-error@1.2.3","ISC","https://github.com/JsCommunity/make-error","https://github.com/JsCommunity/make-error","zoonavigator-web"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj","https://github.com/sindresorhus/map-obj/raw/master/license","zoonavigator-web"
"matcher-collection@1.0.4","ISC","https://github.com/stefanpenner/matcher-collection","https://github.com/stefanpenner/matcher-collection","zoonavigator-web"
"math-expression-evaluator@1.2.16","MIT","https://github.com/redhivesoftware/math-expression-evaluator#readme","https://github.com/redhivesoftware/math-expression-evaluator#readme/raw/master/LICENSE","zoonavigator-web"
"media-typer@0.3.0","MIT","https://github.com/jshttp/media-typer","https://github.com/jshttp/media-typer/raw/master/LICENSE","zoonavigator-web"
"memory-fs@0.4.1","MIT","https://github.com/webpack/memory-fs","https://github.com/webpack/memory-fs","zoonavigator-web"
"meow@3.7.0","MIT","https://github.com/sindresorhus/meow","https://github.com/sindresorhus/meow/raw/master/license","zoonavigator-web"
"merge-descriptors@1.0.1","MIT","https://github.com/component/merge-descriptors","https://github.com/component/merge-descriptors/raw/master/LICENSE","zoonavigator-web"
"methods@1.1.2","MIT","https://github.com/jshttp/methods","https://github.com/jshttp/methods/raw/master/LICENSE","zoonavigator-web"
"micromatch@2.3.11","MIT","https://github.com/jonschlinkert/micromatch","https://github.com/jonschlinkert/micromatch/raw/master/LICENSE","zoonavigator-web"
"miller-rabin@4.0.0","MIT","https://github.com/indutny/miller-rabin","https://github.com/indutny/miller-rabin","zoonavigator-web"
"mime-db@1.27.0","MIT","https://github.com/jshttp/mime-db","https://github.com/jshttp/mime-db/raw/master/LICENSE","zoonavigator-web"
"mime-types@2.1.15","MIT","https://github.com/jshttp/mime-types","https://github.com/jshttp/mime-types/raw/master/LICENSE","zoonavigator-web"
"mime@1.3.4","MIT","https://github.com/broofa/node-mime","https://raw.github.com/broofa/node-mime/master/LICENSE","zoonavigator-web"
"mimic-fn@1.1.0","MIT","https://github.com/sindresorhus/mimic-fn","https://github.com/sindresorhus/mimic-fn/raw/master/license","zoonavigator-web"
"minimalistic-assert@1.0.0","ISC","https://github.com/calvinmetcalf/minimalistic-assert","https://github.com/calvinmetcalf/minimalistic-assert","zoonavigator-web"
"minimalistic-crypto-utils@1.0.1","MIT","https://github.com/indutny/minimalistic-crypto-utils","https://github.com/indutny/minimalistic-crypto-utils","zoonavigator-web"
"minimatch@3.0.3","ISC","https://github.com/isaacs/minimatch","https://github.com/isaacs/minimatch/raw/master/LICENSE","zoonavigator-web"
"minimist@0.0.8","MIT","https://github.com/substack/minimist","https://github.com/substack/minimist/raw/master/LICENSE","zoonavigator-web"
"minimist@1.2.0","MIT","https://github.com/substack/minimist","https://github.com/substack/minimist/raw/master/LICENSE","rc:zoonavigator-web"
"mkdirp@0.5.1","MIT","https://github.com/substack/node-mkdirp","https://github.com/substack/node-mkdirp/raw/master/LICENSE","zoonavigator-web"
"ms@0.7.1","UNKNOWN","https://github.com/guille/ms.js","https://github.com/guille/ms.js/raw/master/LICENSE","compression:zoonavigator-web"
"ms@0.7.2","MIT","https://github.com/zeit/ms","https://github.com/zeit/ms/raw/master/LICENSE.md","zoonavigator-web"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream","https://github.com/isaacs/mute-stream/raw/master/LICENSE","zoonavigator-web"
"nan@2.5.1","MIT","https://github.com/nodejs/nan","https://github.com/nodejs/nan/raw/master/LICENSE.md","zoonavigator-web"
"ncname@1.0.0","MIT","https://github.com/sindresorhus/ncname","https://github.com/sindresorhus/ncname","zoonavigator-web"
"negotiator@0.6.1","MIT","https://github.com/jshttp/negotiator","https://github.com/jshttp/negotiator/raw/master/LICENSE","zoonavigator-web"
"ng2-ace-editor@0.1.9","MIT","https://github.com/fxmontigny/ng2-ace-editor","https://github.com/fxmontigny/ng2-ace-editor/raw/master/LICENSE","zoonavigator-web"
"no-case@2.3.1","MIT","https://github.com/blakeembrey/no-case","https://github.com/blakeembrey/no-case/raw/master/LICENSE","zoonavigator-web"
"node-gyp@3.6.0","MIT","https://github.com/nodejs/node-gyp","https://github.com/nodejs/node-gyp/raw/master/LICENSE","zoonavigator-web"
"node-libs-browser@2.0.0","MIT","https://github.com/webpack/node-libs-browser","https://github.com/webpack/node-libs-browser/raw/master/LICENSE","zoonavigator-web"
"node-modules-path@1.0.1","ISC","https://github.com/ember-cli/node-modules-path","https://github.com/ember-cli/node-modules-path","zoonavigator-web"
"node-sass@4.5.2","MIT","https://github.com/sass/node-sass","https://github.com/sass/node-sass/raw/master/LICENSE","zoonavigator-web"
"nopt@3.0.6","ISC","https://github.com/npm/nopt","https://github.com/npm/nopt/raw/master/LICENSE","node-gyp:zoonavigator-web"
"nopt@4.0.1","ISC","https://github.com/npm/nopt","https://github.com/npm/nopt/raw/master/LICENSE","zoonavigator-web"
"normalize-package-data@2.3.6","BSD-2-Clause","https://github.com/npm/normalize-package-data","https://github.com/npm/normalize-package-data/raw/master/LICENSE","zoonavigator-web"
"normalize-path@2.1.1","MIT","https://github.com/jonschlinkert/normalize-path","https://github.com/jonschlinkert/normalize-path/raw/master/LICENSE","zoonavigator-web"
"normalize-range@0.1.2","MIT","https://github.com/jamestalmage/normalize-range","https://github.com/jamestalmage/normalize-range/raw/master/license","zoonavigator-web"
"normalize-url@1.9.1","MIT","https://github.com/sindresorhus/normalize-url","https://github.com/sindresorhus/normalize-url/raw/master/license","zoonavigator-web"
"npm-run-path@1.0.0","MIT","https://github.com/sindresorhus/npm-run-path","https://github.com/sindresorhus/npm-run-path/raw/master/license","zoonavigator-web"
"npmlog@4.0.2","ISC","https://github.com/npm/npmlog","https://github.com/npm/npmlog/raw/master/LICENSE","zoonavigator-web"
"nth-check@1.0.1","BSD","https://github.com/fb55/nth-check","https://github.com/fb55/nth-check","zoonavigator-web"
"null-check@1.0.0","MIT","https://github.com/sindresorhus/null-check","https://github.com/sindresorhus/null-check/raw/master/license","zoonavigator-web"
"num2fraction@1.2.2","MIT","https://github.com/yisibl/num2fraction","https://github.com/yisibl/num2fraction/raw/master/LICENSE","zoonavigator-web"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan","https://github.com/sindresorhus/number-is-nan/raw/master/license","zoonavigator-web"
"oauth-sign@0.8.2","Apache-2.0","https://github.com/mikeal/oauth-sign","https://github.com/mikeal/oauth-sign/raw/master/LICENSE","zoonavigator-web"
"object-assign@4.1.0","MIT","https://github.com/sindresorhus/object-assign","https://github.com/sindresorhus/object-assign/raw/master/license","socket.io:zoonavigator-web"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign","https://github.com/sindresorhus/object-assign/raw/master/license","zoonavigator-web"
"object-component@0.0.3","MIT*","","","zoonavigator-web"
"object.omit@2.0.1","MIT","https://github.com/jonschlinkert/object.omit","https://github.com/jonschlinkert/object.omit/raw/master/LICENSE","zoonavigator-web"
"obuf@1.1.1","MIT","https://github.com/indutny/offset-buffer","https://github.com/indutny/offset-buffer","zoonavigator-web"
"on-finished@2.3.0","MIT","https://github.com/jshttp/on-finished","https://github.com/jshttp/on-finished/raw/master/LICENSE","zoonavigator-web"
"on-headers@1.0.1","MIT","https://github.com/jshttp/on-headers","https://github.com/jshttp/on-headers/raw/master/LICENSE","zoonavigator-web"
"once@1.4.0","ISC","https://github.com/isaacs/once","https://github.com/isaacs/once/raw/master/LICENSE","zoonavigator-web"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime","https://github.com/sindresorhus/onetime/raw/master/license","zoonavigator-web"
"opn@4.0.2","MIT","https://github.com/sindresorhus/opn","https://github.com/sindresorhus/opn/raw/master/license","zoonavigator-web"
"optimist@0.3.7","MIT/X11","https://github.com/substack/node-optimist","https://github.com/substack/node-optimist/raw/master/LICENSE","zoonavigator-web"
"optimist@0.6.1","MIT/X11","https://github.com/substack/node-optimist","https://github.com/substack/node-optimist/raw/master/LICENSE","istanbul-reports:zoonavigator-web"
"options@0.0.6","UNKNOWN","https://github.com/einaros/options.js","https://github.com/einaros/options.js","zoonavigator-web"
"original@1.0.0","MIT","https://github.com/unshiftio/original","https://github.com/unshiftio/original/raw/master/LICENSE","zoonavigator-web"
"os-browserify@0.2.1","MIT","https://github.com/CoderPuppy/os-browserify","https://github.com/CoderPuppy/os-browserify/raw/master/LICENSE","zoonavigator-web"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir","https://github.com/sindresorhus/os-homedir/raw/master/license","zoonavigator-web"
"os-locale@1.4.0","MIT","https://github.com/sindresorhus/os-locale","https://github.com/sindresorhus/os-locale/raw/master/license","zoonavigator-web"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir","https://github.com/sindresorhus/os-tmpdir/raw/master/license","zoonavigator-web"
"osenv@0.1.4","ISC","https://github.com/npm/osenv","https://github.com/npm/osenv/raw/master/LICENSE","zoonavigator-web"
"package-json@4.0.0","MIT","https://github.com/sindresorhus/package-json","https://github.com/sindresorhus/package-json/raw/master/license","zoonavigator-web"
"pako@0.2.9","MIT","https://github.com/nodeca/pako","https://github.com/nodeca/pako/raw/master/LICENSE","zoonavigator-web"
"param-case@2.1.1","MIT","https://github.com/blakeembrey/param-case","https://github.com/blakeembrey/param-case/raw/master/LICENSE","zoonavigator-web"
"parse-asn1@5.1.0","ISC","https://github.com/crypto-browserify/parse-asn1","https://github.com/crypto-browserify/parse-asn1","zoonavigator-web"
"parse-glob@3.0.4","MIT","https://github.com/jonschlinkert/parse-glob","https://github.com/jonschlinkert/parse-glob/raw/master/LICENSE","zoonavigator-web"
"parse-json@2.2.0","MIT","https://github.com/sindresorhus/parse-json","https://github.com/sindresorhus/parse-json/raw/master/license","zoonavigator-web"
"parsejson@0.0.3","MIT","https://github.com/get/parsejson","https://github.com/get/parsejson/raw/master/LICENSE","zoonavigator-web"
"parseqs@0.0.5","MIT","https://github.com/get/querystring","https://github.com/get/querystring/raw/master/LICENSE","zoonavigator-web"
"parseuri@0.0.5","MIT","https://github.com/get/parseuri","https://github.com/get/parseuri/raw/master/LICENSE","zoonavigator-web"
"parseurl@1.3.1","MIT","https://github.com/pillarjs/parseurl","https://github.com/pillarjs/parseurl/raw/master/LICENSE","zoonavigator-web"
"path-browserify@0.0.0","MIT","https://github.com/substack/path-browserify","https://github.com/substack/path-browserify/raw/master/LICENSE","zoonavigator-web"
"path-exists@2.1.0","MIT","https://github.com/sindresorhus/path-exists","https://github.com/sindresorhus/path-exists/raw/master/license","zoonavigator-web"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute","https://github.com/sindresorhus/path-is-absolute/raw/master/license","zoonavigator-web"
"path-is-inside@1.0.2","(WTFPL OR MIT)","https://github.com/domenic/path-is-inside","https://github.com/domenic/path-is-inside/raw/master/LICENSE.txt","zoonavigator-web"
"path-key@1.0.0","MIT","https://github.com/sindresorhus/path-key","https://github.com/sindresorhus/path-key/raw/master/license","zoonavigator-web"
"path-parse@1.0.5","MIT","https://github.com/jbgutierrez/path-parse","https://github.com/jbgutierrez/path-parse","zoonavigator-web"
"path-to-regexp@0.1.7","MIT","https://github.com/component/path-to-regexp","https://github.com/component/path-to-regexp/raw/master/LICENSE","zoonavigator-web"
"path-type@1.1.0","MIT","https://github.com/sindresorhus/path-type","https://github.com/sindresorhus/path-type/raw/master/license","zoonavigator-web"
"pbkdf2@3.0.9","MIT","https://github.com/crypto-browserify/pbkdf2","https://github.com/crypto-browserify/pbkdf2/raw/master/LICENSE","zoonavigator-web"
"performance-now@0.2.0","MIT","https://github.com/meryn/performance-now","https://github.com/meryn/performance-now/raw/master/license.txt","zoonavigator-web"
"pify@2.3.0","MIT","https://github.com/sindresorhus/pify","https://github.com/sindresorhus/pify/raw/master/license","zoonavigator-web"
"pinkie-promise@2.0.1","MIT","https://github.com/floatdrop/pinkie-promise","https://github.com/floatdrop/pinkie-promise/raw/master/license","zoonavigator-web"
"pinkie@2.0.4","MIT","https://github.com/floatdrop/pinkie","https://github.com/floatdrop/pinkie/raw/master/license","zoonavigator-web"
"portfinder@1.0.13","MIT","https://github.com/indexzero/node-portfinder","https://github.com/indexzero/node-portfinder/raw/master/LICENSE","zoonavigator-web"
"postcss-calc@5.3.1","MIT","https://github.com/postcss/postcss-calc","https://github.com/postcss/postcss-calc/raw/master/LICENSE","zoonavigator-web"
"postcss-colormin@2.2.2","MIT","https://github.com/ben-eb/postcss-colormin","https://github.com/ben-eb/postcss-colormin/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-convert-values@2.6.1","MIT","https://github.com/ben-eb/postcss-convert-values","https://github.com/ben-eb/postcss-convert-values/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-discard-comments@2.0.4","MIT","https://github.com/ben-eb/postcss-discard-comments","https://github.com/ben-eb/postcss-discard-comments/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-discard-duplicates@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-duplicates","https://github.com/ben-eb/postcss-discard-duplicates/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-discard-empty@2.1.0","MIT","https://github.com/ben-eb/postcss-discard-empty","https://github.com/ben-eb/postcss-discard-empty/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-discard-overridden@0.1.1","MIT","https://github.com/justineo/postcss-discard-overridden","https://github.com/justineo/postcss-discard-overridden/raw/master/LICENSE","zoonavigator-web"
"postcss-discard-unused@2.2.3","MIT","https://github.com/ben-eb/postcss-discard-unused","https://github.com/ben-eb/postcss-discard-unused/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-filter-plugins@2.0.2","MIT","https://github.com/postcss/postcss-filter-plugins","https://github.com/postcss/postcss-filter-plugins/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-loader@0.13.0","MIT","https://github.com/postcss/postcss-loader","https://github.com/postcss/postcss-loader/raw/master/LICENSE","zoonavigator-web"
"postcss-merge-idents@2.1.7","MIT","https://github.com/ben-eb/postcss-merge-idents","https://github.com/ben-eb/postcss-merge-idents/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-merge-longhand@2.0.2","MIT","https://github.com/ben-eb/postcss-merge-longhand","https://github.com/ben-eb/postcss-merge-longhand/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-merge-rules@2.1.2","MIT","https://github.com/ben-eb/postcss-merge-rules","https://github.com/ben-eb/postcss-merge-rules/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-message-helpers@2.0.0","MIT","https://github.com/MoOx/postcss-message-helpers","https://github.com/MoOx/postcss-message-helpers/raw/master/LICENSE","zoonavigator-web"
"postcss-minify-font-values@1.0.5","MIT","https://github.com/TrySound/postcss-minify-font-values","https://github.com/TrySound/postcss-minify-font-values/raw/master/LICENSE","zoonavigator-web"
"postcss-minify-gradients@1.0.5","MIT","https://github.com/ben-eb/postcss-minify-gradients","https://github.com/ben-eb/postcss-minify-gradients/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-minify-params@1.2.2","MIT","https://github.com/ben-eb/postcss-minify-params","https://github.com/ben-eb/postcss-minify-params/raw/master/LICENSE","zoonavigator-web"
"postcss-minify-selectors@2.1.1","MIT","https://github.com/ben-eb/postcss-minify-selectors","https://github.com/ben-eb/postcss-minify-selectors/raw/master/LICENSE-MIT","zoonavigator-web"
"postcss-modules-extract-imports@1.0.1","ISC","https://github.com/css-modules/postcss-modules-extract-imports","https://github.com/css-modules/postcss-modules-extract-imports","zoonavigator-web"
"postcss-modules-local-by-default@1.1.1","MIT","https://github.com/css-modules/postcss-modules-local-by-default","https://github.com/css-modules/postcss-modules-local-by-default/raw/master/LICENSE","zoonavigator-web"
"postcss-modules-scope@1.0.2","ISC","https://github.com/geelen/postcss-modules-scope","https://github.com/geelen/postcss-modules-scope","zoonavigator-web"
"postcss-modules-values@1.2.2","ISC","https://github.com/css-modules/postcss-modules-constants","https://github.com/css-modules/postcss-modules-constants","zoonavigator-web"
"postcss-normalize-charset@1.1.1","MIT","https://github.com/ben-eb/postcss-charset","https://github.com/ben-eb/postcss-charset/raw/master/LICENSE","zoonavigator-web"
"postcss-normalize-url@3.0.8","MIT","https://github.com/ben-eb/postcss-normalize-url","https://github.com/ben-eb/postcss-normalize-url/raw/master/LICENSE-MIT","zoonavigator-web"
